Order ID,Product,Category,Quantity,Price,Region,Date
7738,Phone,Electronics,2,11071,South,2023-11-19 09:00:00
7739,Smartwatch,Accessories,3,3073,West,2023-11-19 10:00:00
7740,Laptop,Electronics,2,12845,West,2023-11-19 11:00:00
7741,Laptop,Electronics,1,36777,West,2023-11-19 12:00:00
7742,Phone,Accessories,3,22809,North,2023-11-19 13:00:00
7743,Laptop,Accessories,2,21265,North,2023-11-19 14:00:00
7744,Smartwatch,Electronics,3,47327,South,2023-11-19 15:00:00
7745,Phone,Accessories,3,44700,North,2023-11-19 16:00:00
7746,Smartwatch,Accessories,2,5071,South,2023-11-19 17:00:00
7747,Headphones,Accessories,4,25423,North,2023-11-19 18:00:00
7748,Headphones,Electronics,1,45302,South,2023-11-19 19:00:00
7749,Smartwatch,Electronics,4,39625,North,2023-11-19 20:00:00
7750,Tablet,Electronics,2,33010,East,2023-11-19 21:00:00
7751,Laptop,Electronics,2,41418,North,2023-11-19 22:00:00
7752,Headphones,Electronics,1,17617,South,2023-11-19 23:00:00
7753,Smartwatch,Accessories,2,4960,North,2023-11-20 00:00:00
7754,Phone,Electronics,4,49690,East,2023-11-20 01:00:00
7755,Smartwatch,Accessories,1,2978,South,2023-11-20 02:00:00
7756,Headphones,Electronics,3,45137,North,2023-11-20 03:00:00
7757,Laptop,Electronics,1,29573,South,2023-11-20 04:00:00
7758,Smartwatch,Electronics,2,22200,East,2023-11-20 05:00:00
7759,Headphones,Electronics,1,30973,South,2023-11-20 06:00:00
7760,Smartwatch,Accessories,4,22918,East,2023-11-20 07:00:00
7761,Smartwatch,Accessories,1,18499,West,2023-11-20 08:00:00
7762,Headphones,Accessories,3,28748,South,2023-11-20 09:00:00
7763,Tablet,Accessories,2,32235,South,2023-11-20 10:00:00
7764,Phone,Accessories,2,40135,West,2023-11-20 11:00:00
7765,Phone,Electronics,1,12427,North,2023-11-20 12:00:00
7766,Phone,Electronics,1,12637,South,2023-11-20 13:00:00
7767,Headphones,Accessories,2,36144,South,2023-11-20 14:00:00
7768,Tablet,Electronics,4,49926,South,2023-11-20 15:00:00
7769,Laptop,Electronics,4,19770,North,2023-11-20 16:00:00
7770,Laptop,Accessories,4,3900,North,2023-11-20 17:00:00
7771,Laptop,Electronics,1,4364,South,2023-11-20 18:00:00
7772,Tablet,Electronics,1,22753,East,2023-11-20 19:00:00
7773,Laptop,Accessories,2,14496,South,2023-11-20 20:00:00
7774,Headphones,Accessories,2,24543,South,2023-11-20 21:00:00
7775,Smartwatch,Electronics,2,8806,East,2023-11-20 22:00:00
7776,Laptop,Accessories,2,36518,East,2023-11-20 23:00:00
7777,Smartwatch,Accessories,1,6938,East,2023-11-21 00:00:00
7778,Tablet,Electronics,2,8046,East,2023-11-21 01:00:00
7779,Phone,Accessories,1,24124,East,2023-11-21 02:00:00
7780,Smartwatch,Electronics,2,21578,North,2023-11-21 03:00:00
7781,Smartwatch,Accessories,2,1074,North,2023-11-21 04:00:00
7782,Laptop,Electronics,2,23552,West,2023-11-21 05:00:00
7783,Smartwatch,Accessories,1,9396,South,2023-11-21 06:00:00
7784,Laptop,Accessories,1,14596,West,2023-11-21 07:00:00
7785,Phone,Electronics,4,16652,North,2023-11-21 08:00:00
7786,Smartwatch,Electronics,2,48998,East,2023-11-21 09:00:00
7787,Phone,Electronics,2,12115,West,2023-11-21 10:00:00
7788,Phone,Accessories,4,19412,West,2023-11-21 11:00:00
7789,Laptop,Electronics,3,30295,North,2023-11-21 12:00:00
7790,Phone,Accessories,1,24174,North,2023-11-21 13:00:00
7791,Smartwatch,Accessories,3,3769,West,2023-11-21 14:00:00
7792,Smartwatch,Accessories,4,817,South,2023-11-21 15:00:00
7793,Laptop,Accessories,1,35957,East,2023-11-21 16:00:00
7794,Phone,Electronics,1,39168,South,2023-11-21 17:00:00
7795,Phone,Accessories,2,20893,North,2023-11-21 18:00:00
7796,Phone,Electronics,3,26794,West,2023-11-21 19:00:00
7797,Phone,Electronics,4,12103,North,2023-11-21 20:00:00
7798,Headphones,Accessories,3,9898,South,2023-11-21 21:00:00
7799,Laptop,Electronics,3,40851,East,2023-11-21 22:00:00
7800,Tablet,Accessories,2,9659,East,2023-11-21 23:00:00
7801,Tablet,Accessories,4,7432,South,2023-11-22 00:00:00
7802,Headphones,Accessories,3,25617,North,2023-11-22 01:00:00
7803,Phone,Electronics,4,17191,West,2023-11-22 02:00:00
7804,Smartwatch,Electronics,2,12225,South,2023-11-22 03:00:00
7805,Phone,Accessories,2,14919,East,2023-11-22 04:00:00
7806,Phone,Electronics,3,1501,East,2023-11-22 05:00:00
7807,Tablet,Electronics,1,29781,East,2023-11-22 06:00:00
7808,Headphones,Electronics,4,32152,South,2023-11-22 07:00:00
7809,Laptop,Electronics,1,6862,South,2023-11-22 08:00:00
7810,Phone,Electronics,4,9969,South,2023-11-22 09:00:00
7811,Laptop,Electronics,2,40974,West,2023-11-22 10:00:00
7812,Laptop,Accessories,3,31474,East,2023-11-22 11:00:00
7813,Headphones,Accessories,2,10201,South,2023-11-22 12:00:00
7814,Smartwatch,Electronics,1,1663,West,2023-11-22 13:00:00
7815,Phone,Accessories,3,10863,East,2023-11-22 14:00:00
7816,Tablet,Accessories,1,24188,South,2023-11-22 15:00:00
7817,Tablet,Accessories,1,7790,West,2023-11-22 16:00:00
7818,Tablet,Accessories,2,38417,East,2023-11-22 17:00:00
7819,Laptop,Accessories,3,18145,East,2023-11-22 18:00:00
7820,Smartwatch,Accessories,3,17075,South,2023-11-22 19:00:00
7821,Smartwatch,Accessories,1,25867,South,2023-11-22 20:00:00
7822,Headphones,Accessories,3,33222,South,2023-11-22 21:00:00
7823,Laptop,Electronics,4,24932,North,2023-11-22 22:00:00
7824,Smartwatch,Accessories,2,41610,West,2023-11-22 23:00:00
7825,Tablet,Electronics,2,42327,South,2023-11-23 00:00:00
7826,Tablet,Accessories,2,16031,West,2023-11-23 01:00:00
7827,Tablet,Accessories,4,26501,East,2023-11-23 02:00:00
7828,Smartwatch,Accessories,2,22348,South,2023-11-23 03:00:00
7829,Tablet,Accessories,4,29066,South,2023-11-23 04:00:00
7830,Smartwatch,Accessories,1,41021,North,2023-11-23 05:00:00
7831,Smartwatch,Accessories,3,19742,West,2023-11-23 06:00:00
7832,Phone,Accessories,3,43337,South,2023-11-23 07:00:00
7833,Tablet,Electronics,1,32369,North,2023-11-23 08:00:00
7834,Smartwatch,Electronics,1,18481,South,2023-11-23 09:00:00
7835,Smartwatch,Electronics,2,17985,South,2023-11-23 10:00:00
7836,Tablet,Electronics,3,18851,North,2023-11-23 11:00:00
7837,Tablet,Electronics,4,31201,South,2023-11-23 12:00:00
7838,Tablet,Electronics,1,19058,West,2023-11-23 13:00:00
7839,Headphones,Electronics,4,21881,North,2023-11-23 14:00:00
7840,Tablet,Electronics,3,20625,North,2023-11-23 15:00:00
7841,Phone,Electronics,3,21663,East,2023-11-23 16:00:00
7842,Laptop,Accessories,3,31285,North,2023-11-23 17:00:00
7843,Smartwatch,Electronics,4,45007,North,2023-11-23 18:00:00
7844,Tablet,Accessories,3,16183,North,2023-11-23 19:00:00
7845,Headphones,Electronics,1,36109,South,2023-11-23 20:00:00
7846,Smartwatch,Electronics,1,49796,South,2023-11-23 21:00:00
7847,Smartwatch,Accessories,3,39075,South,2023-11-23 22:00:00
7848,Phone,Electronics,2,15282,East,2023-11-23 23:00:00
7849,Headphones,Accessories,3,49663,East,2023-11-24 00:00:00
7850,Smartwatch,Electronics,3,11324,East,2023-11-24 01:00:00
7851,Phone,Accessories,1,35346,West,2023-11-24 02:00:00
7852,Headphones,Electronics,2,995,West,2023-11-24 03:00:00
7853,Headphones,Accessories,1,38562,North,2023-11-24 04:00:00
7854,Tablet,Electronics,4,44296,West,2023-11-24 05:00:00
7855,Headphones,Accessories,2,36927,East,2023-11-24 06:00:00
7856,Phone,Electronics,2,16656,West,2023-11-24 07:00:00
7857,Headphones,Accessories,1,40120,East,2023-11-24 08:00:00
7858,Headphones,Electronics,1,23098,North,2023-11-24 09:00:00
7859,Headphones,Accessories,1,38665,South,2023-11-24 10:00:00
7860,Tablet,Electronics,3,25439,South,2023-11-24 11:00:00
7861,Smartwatch,Electronics,4,16748,East,2023-11-24 12:00:00
7862,Headphones,Accessories,2,28281,East,2023-11-24 13:00:00
7863,Laptop,Accessories,1,12789,South,2023-11-24 14:00:00
7864,Smartwatch,Accessories,2,45394,West,2023-11-24 15:00:00
7865,Laptop,Accessories,2,28991,South,2023-11-24 16:00:00
7866,Headphones,Electronics,3,34385,South,2023-11-24 17:00:00
7867,Tablet,Electronics,3,39263,East,2023-11-24 18:00:00
7868,Phone,Accessories,4,26848,North,2023-11-24 19:00:00
7869,Smartwatch,Accessories,3,46982,West,2023-11-24 20:00:00
7870,Headphones,Accessories,1,4808,North,2023-11-24 21:00:00
7871,Laptop,Electronics,3,9901,East,2023-11-24 22:00:00
7872,Headphones,Accessories,1,13287,East,2023-11-24 23:00:00
7873,Phone,Electronics,2,35411,East,2023-11-25 00:00:00
7874,Headphones,Accessories,1,39527,North,2023-11-25 01:00:00
7875,Laptop,Electronics,2,13338,East,2023-11-25 02:00:00
7876,Laptop,Accessories,2,36431,West,2023-11-25 03:00:00
7877,Headphones,Accessories,1,27361,North,2023-11-25 04:00:00
7878,Headphones,Accessories,3,11010,East,2023-11-25 05:00:00
7879,Smartwatch,Electronics,3,31121,East,2023-11-25 06:00:00
7880,Tablet,Accessories,3,38098,South,2023-11-25 07:00:00
7881,Phone,Electronics,3,8949,West,2023-11-25 08:00:00
7882,Tablet,Accessories,2,25210,West,2023-11-25 09:00:00
7883,Headphones,Electronics,2,11073,South,2023-11-25 10:00:00
7884,Tablet,Electronics,2,1561,North,2023-11-25 11:00:00
7885,Phone,Accessories,3,18454,South,2023-11-25 12:00:00
7886,Tablet,Accessories,1,41230,East,2023-11-25 13:00:00
7887,Phone,Accessories,3,1783,North,2023-11-25 14:00:00
7888,Laptop,Electronics,2,41877,West,2023-11-25 15:00:00
7889,Laptop,Accessories,2,28892,East,2023-11-25 16:00:00
7890,Headphones,Accessories,1,41394,North,2023-11-25 17:00:00
7891,Tablet,Electronics,3,39052,East,2023-11-25 18:00:00
7892,Laptop,Electronics,3,15900,East,2023-11-25 19:00:00
7893,Tablet,Electronics,1,22898,East,2023-11-25 20:00:00
7894,Laptop,Accessories,2,2107,East,2023-11-25 21:00:00
7895,Headphones,Accessories,4,2715,East,2023-11-25 22:00:00
7896,Laptop,Accessories,3,23645,South,2023-11-25 23:00:00
7897,Laptop,Electronics,2,13037,North,2023-11-26 00:00:00
7898,Phone,Electronics,1,41526,West,2023-11-26 01:00:00
7899,Headphones,Electronics,1,9467,East,2023-11-26 02:00:00
7900,Smartwatch,Electronics,2,691,North,2023-11-26 03:00:00
7901,Tablet,Electronics,2,28559,North,2023-11-26 04:00:00
7902,Smartwatch,Accessories,2,46464,East,2023-11-26 05:00:00
7903,Smartwatch,Electronics,3,36213,East,2023-11-26 06:00:00
7904,Phone,Electronics,1,12933,East,2023-11-26 07:00:00
7905,Smartwatch,Electronics,2,39110,South,2023-11-26 08:00:00
7906,Laptop,Accessories,3,38005,South,2023-11-26 09:00:00
7907,Phone,Accessories,4,35118,West,2023-11-26 10:00:00
7908,Phone,Electronics,3,20056,East,2023-11-26 11:00:00
7909,Phone,Electronics,2,5691,East,2023-11-26 12:00:00
7910,Headphones,Accessories,4,45290,East,2023-11-26 13:00:00
7911,Smartwatch,Accessories,4,33715,West,2023-11-26 14:00:00
7912,Phone,Accessories,3,42954,East,2023-11-26 15:00:00
7913,Laptop,Electronics,2,44395,North,2023-11-26 16:00:00
7914,Laptop,Electronics,1,7666,South,2023-11-26 17:00:00
7915,Phone,Electronics,1,41695,West,2023-11-26 18:00:00
7916,Headphones,Electronics,1,11335,West,2023-11-26 19:00:00
7917,Tablet,Electronics,2,28120,East,2023-11-26 20:00:00
7918,Phone,Accessories,3,43800,North,2023-11-26 21:00:00
7919,Tablet,Electronics,3,5778,East,2023-11-26 22:00:00
7920,Headphones,Electronics,3,43606,North,2023-11-26 23:00:00
7921,Phone,Electronics,3,29157,West,2023-11-27 00:00:00
7922,Phone,Electronics,3,4144,North,2023-11-27 01:00:00
7923,Laptop,Accessories,1,15983,North,2023-11-27 02:00:00
7924,Phone,Electronics,4,8274,South,2023-11-27 03:00:00
7925,Phone,Accessories,1,18097,West,2023-11-27 04:00:00
7926,Phone,Accessories,1,49980,West,2023-11-27 05:00:00
7927,Laptop,Electronics,3,49231,East,2023-11-27 06:00:00
7928,Tablet,Electronics,1,4319,East,2023-11-27 07:00:00
7929,Laptop,Accessories,1,22968,East,2023-11-27 08:00:00
7930,Laptop,Electronics,4,45351,East,2023-11-27 09:00:00
7931,Phone,Accessories,4,18968,West,2023-11-27 10:00:00
7932,Phone,Electronics,4,23518,East,2023-11-27 11:00:00
7933,Smartwatch,Accessories,3,25377,South,2023-11-27 12:00:00
7934,Smartwatch,Accessories,3,46268,North,2023-11-27 13:00:00
7935,Headphones,Electronics,2,14591,East,2023-11-27 14:00:00
7936,Smartwatch,Electronics,2,17669,South,2023-11-27 15:00:00
7937,Phone,Accessories,4,20230,East,2023-11-27 16:00:00
7938,Headphones,Accessories,4,38836,North,2023-11-27 17:00:00
7939,Tablet,Accessories,4,49643,East,2023-11-27 18:00:00
7940,Smartwatch,Electronics,1,8874,East,2023-11-27 19:00:00
7941,Smartwatch,Electronics,3,38568,West,2023-11-27 20:00:00
7942,Phone,Accessories,4,27333,East,2023-11-27 21:00:00
7943,Phone,Electronics,2,4701,North,2023-11-27 22:00:00
7944,Laptop,Electronics,2,3486,South,2023-11-27 23:00:00
7945,Laptop,Electronics,3,33073,East,2023-11-28 00:00:00
7946,Smartwatch,Accessories,3,6137,South,2023-11-28 01:00:00
7947,Smartwatch,Electronics,3,2947,North,2023-11-28 02:00:00
7948,Headphones,Accessories,1,46985,East,2023-11-28 03:00:00
7949,Smartwatch,Electronics,2,1412,East,2023-11-28 04:00:00
7950,Phone,Accessories,3,46342,West,2023-11-28 05:00:00
7951,Phone,Electronics,2,8445,North,2023-11-28 06:00:00
7952,Headphones,Electronics,4,6167,North,2023-11-28 07:00:00
7953,Tablet,Electronics,3,13853,East,2023-11-28 08:00:00
7954,Tablet,Electronics,2,35142,West,2023-11-28 09:00:00
7955,Phone,Electronics,4,9271,North,2023-11-28 10:00:00
7956,Laptop,Accessories,4,35894,East,2023-11-28 11:00:00
7957,Tablet,Accessories,3,31363,South,2023-11-28 12:00:00
7958,Laptop,Accessories,1,34430,East,2023-11-28 13:00:00
7959,Phone,Electronics,1,43485,North,2023-11-28 14:00:00
7960,Phone,Accessories,4,47384,East,2023-11-28 15:00:00
7961,Laptop,Accessories,3,19044,West,2023-11-28 16:00:00
7962,Phone,Electronics,3,44231,North,2023-11-28 17:00:00
7963,Smartwatch,Electronics,1,18905,South,2023-11-28 18:00:00
7964,Phone,Accessories,2,22797,North,2023-11-28 19:00:00
7965,Smartwatch,Accessories,3,28708,South,2023-11-28 20:00:00
7966,Headphones,Accessories,2,45437,South,2023-11-28 21:00:00
7967,Laptop,Electronics,4,6414,East,2023-11-28 22:00:00
7968,Tablet,Accessories,2,5557,South,2023-11-28 23:00:00
7969,Headphones,Accessories,3,44997,North,2023-11-29 00:00:00
7970,Laptop,Accessories,4,43880,North,2023-11-29 01:00:00
7971,Tablet,Electronics,4,7749,West,2023-11-29 02:00:00
7972,Smartwatch,Accessories,2,22115,East,2023-11-29 03:00:00
7973,Tablet,Accessories,2,42084,South,2023-11-29 04:00:00
7974,Smartwatch,Electronics,2,41906,West,2023-11-29 05:00:00
7975,Phone,Accessories,1,9871,North,2023-11-29 06:00:00
7976,Phone,Accessories,3,7132,West,2023-11-29 07:00:00
7977,Smartwatch,Electronics,2,2647,West,2023-11-29 08:00:00
7978,Headphones,Accessories,3,2966,West,2023-11-29 09:00:00
7979,Tablet,Electronics,4,38167,East,2023-11-29 10:00:00
7980,Smartwatch,Electronics,1,39493,South,2023-11-29 11:00:00
7981,Headphones,Electronics,1,23499,South,2023-11-29 12:00:00
7982,Tablet,Electronics,1,42280,South,2023-11-29 13:00:00
7983,Headphones,Electronics,4,45638,South,2023-11-29 14:00:00
7984,Smartwatch,Electronics,1,1464,West,2023-11-29 15:00:00
7985,Tablet,Electronics,3,4888,North,2023-11-29 16:00:00
7986,Tablet,Electronics,2,10617,West,2023-11-29 17:00:00
7987,Headphones,Accessories,1,35896,North,2023-11-29 18:00:00
7988,Phone,Electronics,4,15156,South,2023-11-29 19:00:00
7989,Tablet,Accessories,3,22885,East,2023-11-29 20:00:00
7990,Headphones,Accessories,3,45871,North,2023-11-29 21:00:00
7991,Phone,Accessories,4,46355,North,2023-11-29 22:00:00
7992,Laptop,Electronics,2,32300,North,2023-11-29 23:00:00
7993,Headphones,Electronics,2,24647,West,2023-11-30 00:00:00
7994,Tablet,Electronics,1,14660,East,2023-11-30 01:00:00
7995,Laptop,Accessories,2,19548,West,2023-11-30 02:00:00
7996,Smartwatch,Accessories,1,5380,South,2023-11-30 03:00:00
7997,Laptop,Accessories,3,49537,South,2023-11-30 04:00:00
7998,Laptop,Accessories,1,10139,East,2023-11-30 05:00:00
7999,Laptop,Electronics,3,38760,North,2023-11-30 06:00:00
8000,Phone,Accessories,2,17379,South,2023-11-30 07:00:00
8001,Phone,Electronics,4,22255,West,2023-11-30 08:00:00
8002,Phone,Electronics,3,26871,South,2023-11-30 09:00:00
8003,Laptop,Electronics,4,35800,West,2023-11-30 10:00:00
8004,Tablet,Electronics,1,14861,East,2023-11-30 11:00:00
8005,Tablet,Accessories,4,42698,North,2023-11-30 12:00:00
8006,Laptop,Accessories,4,42257,West,2023-11-30 13:00:00
8007,Laptop,Electronics,4,11703,South,2023-11-30 14:00:00
8008,Tablet,Accessories,3,43957,North,2023-11-30 15:00:00
8009,Headphones,Electronics,1,48402,East,2023-11-30 16:00:00
8010,Smartwatch,Electronics,2,12362,East,2023-11-30 17:00:00
8011,Laptop,Accessories,2,32278,West,2023-11-30 18:00:00
8012,Laptop,Accessories,1,48348,East,2023-11-30 19:00:00
8013,Phone,Electronics,4,21896,West,2023-11-30 20:00:00
8014,Phone,Accessories,1,4065,West,2023-11-30 21:00:00
8015,Laptop,Electronics,3,49408,East,2023-11-30 22:00:00
8016,Headphones,Electronics,2,39414,East,2023-11-30 23:00:00
8017,Headphones,Accessories,3,48287,North,2023-12-01 00:00:00
8018,Phone,Electronics,1,21520,South,2023-12-01 01:00:00
8019,Smartwatch,Accessories,3,17586,North,2023-12-01 02:00:00
8020,Laptop,Accessories,1,18136,West,2023-12-01 03:00:00
8021,Headphones,Accessories,4,49056,South,2023-12-01 04:00:00
8022,Headphones,Accessories,2,37502,East,2023-12-01 05:00:00
8023,Laptop,Electronics,3,16567,East,2023-12-01 06:00:00
8024,Smartwatch,Electronics,2,32450,South,2023-12-01 07:00:00
8025,Phone,Electronics,4,5698,West,2023-12-01 08:00:00
8026,Laptop,Accessories,4,19735,West,2023-12-01 09:00:00
8027,Smartwatch,Accessories,4,17811,East,2023-12-01 10:00:00
8028,Tablet,Electronics,2,22175,East,2023-12-01 11:00:00
8029,Tablet,Electronics,4,39444,North,2023-12-01 12:00:00
8030,Smartwatch,Electronics,4,42760,North,2023-12-01 13:00:00
8031,Phone,Accessories,2,19157,South,2023-12-01 14:00:00
8032,Laptop,Electronics,4,29923,South,2023-12-01 15:00:00
8033,Headphones,Accessories,1,46092,East,2023-12-01 16:00:00
8034,Laptop,Accessories,4,13593,East,2023-12-01 17:00:00
8035,Phone,Electronics,4,19706,South,2023-12-01 18:00:00
8036,Tablet,Accessories,1,8488,West,2023-12-01 19:00:00
8037,Laptop,Electronics,1,33168,East,2023-12-01 20:00:00
8038,Smartwatch,Electronics,4,5150,North,2023-12-01 21:00:00
8039,Laptop,Accessories,3,10584,West,2023-12-01 22:00:00
8040,Laptop,Accessories,1,39326,South,2023-12-01 23:00:00
8041,Tablet,Electronics,1,25744,South,2023-12-02 00:00:00
8042,Tablet,Accessories,2,47789,South,2023-12-02 01:00:00
8043,Headphones,Electronics,3,22269,South,2023-12-02 02:00:00
8044,Tablet,Accessories,2,40522,East,2023-12-02 03:00:00
8045,Tablet,Electronics,4,9301,South,2023-12-02 04:00:00
8046,Laptop,Electronics,2,31484,North,2023-12-02 05:00:00
8047,Tablet,Electronics,3,41667,East,2023-12-02 06:00:00
8048,Laptop,Electronics,4,37269,West,2023-12-02 07:00:00
8049,Laptop,Accessories,3,20077,East,2023-12-02 08:00:00
8050,Smartwatch,Accessories,1,12814,East,2023-12-02 09:00:00
8051,Laptop,Accessories,2,29669,South,2023-12-02 10:00:00
8052,Headphones,Accessories,4,23708,East,2023-12-02 11:00:00
8053,Laptop,Accessories,1,25160,West,2023-12-02 12:00:00
8054,Laptop,Electronics,1,24536,North,2023-12-02 13:00:00
8055,Phone,Accessories,2,10571,North,2023-12-02 14:00:00
8056,Headphones,Electronics,4,23875,North,2023-12-02 15:00:00
8057,Phone,Electronics,4,6343,South,2023-12-02 16:00:00
8058,Smartwatch,Electronics,3,25975,East,2023-12-02 17:00:00
8059,Laptop,Electronics,2,37494,West,2023-12-02 18:00:00
8060,Headphones,Accessories,4,22057,North,2023-12-02 19:00:00
8061,Headphones,Accessories,2,29148,South,2023-12-02 20:00:00
8062,Smartwatch,Electronics,3,12189,East,2023-12-02 21:00:00
8063,Tablet,Electronics,3,16552,East,2023-12-02 22:00:00
8064,Headphones,Accessories,2,28654,North,2023-12-02 23:00:00
8065,Tablet,Electronics,1,33431,East,2023-12-03 00:00:00
8066,Smartwatch,Accessories,2,29806,South,2023-12-03 01:00:00
8067,Tablet,Electronics,2,7246,North,2023-12-03 02:00:00
8068,Smartwatch,Accessories,1,48158,East,2023-12-03 03:00:00
8069,Laptop,Accessories,3,38723,South,2023-12-03 04:00:00
8070,Laptop,Accessories,1,36166,West,2023-12-03 05:00:00
